song_id	line_id_1	line_id_2	rhyme_type	rhyme_lang	long_binary	transcr1	last_word_1	last_syll_1\last_vowel_1	transcr2	last_word_2	last_syll_2\last_vowel_2
0	7-8	7-6	rhyme_additive/subtractive rhyme	ko_en	False	ðɪs ɪz ˌaʊɚ stˈɑːɹt lˈaɪn ˌaʊɚ stˈɑːɹt lˈaɪn ˌaʊɚ stˈɑːɹt lˈaɪn		kɐ	ɐ	nɛ kʲe poi t͡ɕi ɐnhɐdo t͡ɕʌ k͈ɨkk͈ɐɟi kɐ		laɪn	aɪ
0	7-8	7-7	rhyme_additive/subtractive rhyme	ko_en	False	ðɪs ɪz ˌaʊɚ stˈɑːɹt lˈaɪn ˌaʊɚ stˈɑːɹt lˈaɪn ˌaʊɚ stˈɑːɹt lˈaɪn		lɐ	ɐ	t͡ɕɐmɕi nʌmʌɟjʌ t͡ɕogɨm ɕ͈ik hɨndɨlɾi tɛ to t͡ɕʌldɛɾo pʰogʲi nɨn mɐl ɐ		laɪn	aɪ
0	7-8	7-9	rhyme_additive/subtractive rhyme	en_ko	False	ðɪs ɪz ˌaʊɚ stˈɑːɹt lˈaɪn ˌaʊɚ stˈɑːɹt lˈaɪn ˌaʊɚ stˈɑːɹt lˈaɪn		laɪn	aɪ	uɾi i ɕiɟɐk i jɐ		jɐ	ɐ
0	7-9	7-6	exact_perfect rhyme	ko_ko	False	uɾi i ɕiɟɐk i jɐ		kɐ	ɐ	nɛ kʲe poi t͡ɕi ɐnhɐdo t͡ɕʌ k͈ɨkk͈ɐɟi kɐ		jɐ	ɐ
0	7-9	7-7	exact_perfect rhyme	ko_ko	False	uɾi i ɕiɟɐk i jɐ		lɐ	ɐ	t͡ɕɐmɕi nʌmʌɟjʌ t͡ɕogɨm ɕ͈ik hɨndɨlɾi tɛ to t͡ɕʌldɛɾo pʰogʲi nɨn mɐl ɐ		jɐ	ɐ
0	7-9	7-8	rhyme_additive/subtractive rhyme	en_ko	False	uɾi i ɕiɟɐk i jɐ		laɪn	aɪ	ðɪs ɪz ˌaʊɚ stˈɑːɹt lˈaɪn ˌaʊɚ stˈɑːɹt lˈaɪn ˌaʊɚ stˈɑːɹt lˈaɪn		jɐ	ɐ
1	1-1	1-3	last_word_repetition	ko_ko	False	i t͡ɕeɾo i segʲe sok	속			i k͈ɨtʰ i ʌp tʌ ʌdum sok	속		
1	1-2	1-4	exact_perfect rhyme	en_en	False	aɪ nˈoʊ juː  ɹˌiː mˈaɪ  ˈoʊnli		li	i	lˈaɪk ˈoʊ maɪ ɡˈɑːd  sˌoʊ hˈoʊli		li	i
1	1-3	1-1	last_word_repetition	ko_ko	False	i k͈ɨtʰ i ʌp tʌ ʌdum sok	속			i t͡ɕeɾo i segʲe sok	속		
1	1-4	1-2	exact_perfect rhyme	en_en	False	lˈaɪk ˈoʊ maɪ ɡˈɑːd  sˌoʊ hˈoʊli		li	i	aɪ nˈoʊ juː  ɹˌiː mˈaɪ  ˈoʊnli		li	i
1	4-1	4-2	rhyme_additive/subtractive rhyme	ko_en	False	muɟʌgɛŋ i pɐdɐgʲesʌ		sʌ	ʌ	nʌt ju hɐ kʲe pʲinnɐ tʌn ɡˈoʊld		ɡoʊld	oʊ
1	4-1	4-4	rhyme_additive/subtractive rhyme	ko_en	False	muɟʌgɛŋ i pɐdɐgʲesʌ		sʌ	ʌ	wˌɛn ˈaɪ  ˈɛm sˈɪŋkɪŋ ɐlˈoʊn		loʊn	oʊ
1	4-2	4-1	rhyme_additive/subtractive rhyme	ko_en	False	nʌt ju hɐ kʲe pʲinnɐ tʌn ɡˈoʊld		sʌ	ʌ	muɟʌgɛŋ i pɐdɐgʲesʌ		ɡoʊld	oʊ
1	4-2	4-4	exact_family rhyme	en_en	False	nʌt ju hɐ kʲe pʲinnɐ tʌn ɡˈoʊld		ɡoʊld	oʊ	wˌɛn ˈaɪ  ˈɛm sˈɪŋkɪŋ ɐlˈoʊn		loʊn	oʊ
1	4-4	4-1	rhyme_additive/subtractive rhyme	ko_en	False	wˌɛn ˈaɪ  ˈɛm sˈɪŋkɪŋ ɐlˈoʊn		sʌ	ʌ	muɟʌgɛŋ i pɐdɐgʲesʌ		loʊn	oʊ
